,Triage,Features,History_days,Weather_avg_h,Model,Parameters,NumTrgSamples,NumTestSamples,TrainAcc,TestAcc,Precision,Recall,F1,TP,TN,FP,FN,ImprOverMajTest,ImprOverMajTrain
10,pulse_Triage,History,2,-1,DT,5-log2,2672,296,0.7402290374324357,0.738539676039676,0.7080432637440424,0.23609135892755861,0.3533474425956996,19.9,204.2,8.3,64.4,0.022572572572572502,0.024258727023676263
11,pulse_Triage,History,2,-1,DT,50-None,2672,296,0.7402664765937985,0.7382029757029757,0.7055802095568502,0.23609135892755861,0.35296670777750044,19.9,204.1,8.4,64.4,0.0222358722358722,0.024296166185039048
12,pulse_Triage,History,2,-1,DT,50-auto,2672,296,0.7402664765937985,0.7382029757029757,0.7055802095568502,0.23609135892755861,0.35296670777750044,19.9,204.1,8.4,64.4,0.0222358722358722,0.024296166185039048
13,pulse_Triage,History,2,-1,DT,50-log2,2672,296,0.7402664765937985,0.7382029757029757,0.7055802095568502,0.23609135892755861,0.35296670777750044,19.9,204.1,8.4,64.4,0.0222358722358722,0.024296166185039048
14,pulse_Triage,History,2,-1,DT,None-None,2672,296,0.7402664765937985,0.7382029757029757,0.7055802095568502,0.23609135892755861,0.35296670777750044,19.9,204.1,8.4,64.4,0.0222358722358722,0.024296166185039048
15,pulse_Triage,History,2,-1,DT,None-auto,2672,296,0.7402664765937985,0.7382029757029757,0.7055802095568502,0.23609135892755861,0.35296670777750044,19.9,204.1,8.4,64.4,0.0222358722358722,0.024296166185039048
16,pulse_Triage,History,2,-1,DT,None-log2,2672,296,0.7402664765937985,0.7382029757029757,0.7055802095568502,0.23609135892755861,0.35296670777750044,19.9,204.1,8.4,64.4,0.0222358722358722,0.024296166185039048
17,pulse_Triage,History,2,-1,DT,default,2672,296,0.7402664765937985,0.7382029757029757,0.7055802095568502,0.23609135892755861,0.35296670777750044,19.9,204.1,8.4,64.4,0.0222358722358722,0.024296166185039048
18,pulse_Triage,History,2,-1,GBT,default,2672,296,0.7402664765937985,0.739549777049777,0.7022468762235169,0.2451822680184677,0.36296767126145846,20.6,203.8,8.7,63.7,0.02358267358267352,0.024296166185039048
19,pulse_Triage,History,2,-1,LR,default,2672,296,0.7338274172359138,0.734492446992447,0.7710886335886337,0.1323845810739655,0.2250089215627163,11.2,209.3,3.2,73.1,0.01852534352534352,0.017857106827154356
20,pulse_Triage,History,2,-1,LR,l1-0.0001,2672,296,0.7159703104087595,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,0.0
21,pulse_Triage,History,2,-1,LR,l1-0.0003,2672,296,0.7159703104087595,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,0.0
22,pulse_Triage,History,2,-1,LR,l1-0.0006,2672,296,0.7159703104087595,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,0.0
23,pulse_Triage,History,2,-1,LR,l1-0.001,2672,296,0.7159703104087595,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,0.0
24,pulse_Triage,History,2,-1,LR,l1-0.003,2672,296,0.7159703104087595,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,0.0
25,pulse_Triage,History,2,-1,LR,l1-0.006,2672,296,0.7159703104087595,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,0.0
26,pulse_Triage,History,2,-1,LR,l1-0.01,2672,296,0.7159703104087595,0.7159671034671035,0.0,0.0,0.0,0.0,212.5,0.0,84.3,0.0,0.0
27,pulse_Triage,History,2,-1,LR,l1-0.03,2672,296,0.7334904647836488,0.733482345982346,0.7656918081918083,0.12119824018494577,0.20795106749199732,10.3,209.6,2.9,74.0,0.017515242515242502,0.017520154374889296
28,pulse_Triage,History,2,-1,LR,l1-0.06,2672,296,0.7334904647836488,0.733482345982346,0.7656918081918083,0.12119824018494577,0.20795106749199732,10.3,209.6,2.9,74.0,0.017515242515242502,0.017520154374889296
29,pulse_Triage,History,2,-1,LR,l1-0.1,2672,296,0.7334904647836488,0.733482345982346,0.7656918081918083,0.12119824018494577,0.20795106749199732,10.3,209.6,2.9,74.0,0.017515242515242502,0.017520154374889296
30,pulse_Triage,History,2,-1,LR,l1-0.3,2672,296,0.7337150997518255,0.733482345982346,0.7625172050172051,0.1235238215802946,0.21110491364584347,10.5,209.4,3.1,73.8,0.017515242515242502,0.017744789343066003
31,pulse_Triage,History,2,-1,LR,l1-0.6,2672,296,0.7338274172359138,0.734492446992447,0.7710886335886337,0.1323845810739655,0.2250089215627163,11.2,209.3,3.2,73.1,0.01852534352534352,0.017857106827154356
32,pulse_Triage,History,2,-1,LR,l1-1,2672,296,0.7338274172359138,0.734492446992447,0.7710886335886337,0.1323845810739655,0.2250089215627163,11.2,209.3,3.2,73.1,0.01852534352534352,0.017857106827154356
33,pulse_Triage,History,2,-1,LR,l1-10,2672,296,0.7341269305268161,0.7338190463190463,0.7610886335886337,0.13373593242531684,0.2264722087328234,11.3,209.1,3.4,73.0,0.017851942851942804,0.018156620118056632
